"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
885,"2021-01-01 11:21:58.2550","2021-01-01 11:36:43.2850",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,309,"Murray St & West St",40.7149787,-74.013012,38091,"Subscriber",1998,2
836,"2021-01-01 11:21:59.3480","2021-01-01 11:35:55.6520",2012,"E 27 St & 1 Ave",40.739445,-73.976806,412,"Forsyth St & Canal St",40.7158155,-73.99422366,45205,"Subscriber",1972,1
622,"2021-01-01 11:22:03.7380","2021-01-01 11:32:26.2070",3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,3799,"6 Ave & W 34 St",40.74964,-73.98805,43251,"Subscriber",1972,1
303,"2021-01-01 11:22:03.8840","2021-01-01 11:27:07.1040",4021,"E 138 St & Grand Concourse",40.813224,-73.930605,4023,"Adam Clayton Powell Blvd & W 141 St",40.819241,-73.941057,47758,"Subscriber",1996,1
2557,"2021-01-01 11:22:06.2210","2021-01-01 12:04:44.0800",3231,"E 67 St & Park Ave",40.76780080148132,-73.96592080593109,3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,27894,"Subscriber",1949,1
684,"2021-01-01 11:22:07.3850","2021-01-01 11:33:31.8880",289,"Monroe St & Classon Ave",40.6845683,-73.95881081,3579,"Sterling Pl & Bedford Ave",40.672695,-73.954131,32123,"Subscriber",1992,2
671,"2021-01-01 11:22:10.0840","2021-01-01 11:33:21.9480",447,"8 Ave & W 52 St",40.76370739,-73.9851615,3160,"Central Park West & W 76 St",40.77896784,-73.97374737,37826,"Customer",1969,0
989,"2021-01-01 11:22:12.5390","2021-01-01 11:38:42.0120",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,3859,"Lorimer St & Calyer St",40.72795,-73.95414,40160,"Subscriber",1975,2
89,"2021-01-01 11:22:19.8240","2021-01-01 11:23:49.6330",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,2009,"Catherine St & Monroe St",40.71117444,-73.99682619,34730,"Subscriber",1958,1
1253,"2021-01-01 11:22:21.0440","2021-01-01 11:43:14.3030",3357,"W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,47984,"Subscriber",1988,1
906,"2021-01-01 11:22:23.7230","2021-01-01 11:37:30.3870",447,"8 Ave & W 52 St",40.76370739,-73.9851615,3160,"Central Park West & W 76 St",40.77896784,-73.97374737,49507,"Customer",1969,0
2033,"2021-01-01 11:22:32.2240","2021-01-01 11:56:26.1520",3443,"W 52 St & 6 Ave",40.76132983124814,-73.97982001304626,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,41596,"Subscriber",1966,1
656,"2021-01-01 11:22:32.9220","2021-01-01 11:33:29.7970",379,"W 31 St & 7 Ave",40.749156,-73.9916,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,47650,"Subscriber",1991,2
617,"2021-01-01 11:22:33.1690","2021-01-01 11:32:50.6970",3602,"31 Ave & 34 St",40.763154,-73.920827,3530,"Crescent St & Ditmars Blvd",40.7787185,-73.9145645,36618,"Subscriber",1897,0
345,"2021-01-01 11:22:34.6300","2021-01-01 11:28:19.6670",3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,4123,"Central Park W & W 103 St",40.796036841599836,-73.96158903853575,46169,"Subscriber",1999,1
921,"2021-01-01 11:22:37.1200","2021-01-01 11:37:58.3570",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,3813,"W 20 St & 10 Ave",40.745686,-74.005141,46147,"Customer",1986,1
2648,"2021-01-01 11:22:38.5160","2021-01-01 12:06:47.1510",3113,"Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,4043,"W 78 St & Amsterdam Ave",40.782535857724106,-73.97908508777618,33340,"Subscriber",1994,2
850,"2021-01-01 11:22:38.8230","2021-01-01 11:36:49.1440",4148,"Intervale Ave & Westchester Ave",40.821967,-73.896752,4167,"Grand Concourse & East Mount Eden Ave",40.84301,-73.91172,47874,"Subscriber",1994,1
945,"2021-01-01 11:22:39.6390","2021-01-01 11:38:24.7350",3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,3859,"Lorimer St & Calyer St",40.72795,-73.95414,46935,"Subscriber",1965,1
2066,"2021-01-01 11:22:40.9540","2021-01-01 11:57:07.2490",501,"FDR Drive & E 35 St",40.744219,-73.97121214,259,"South St & Whitehall St",40.70122128,-74.01234218,39858,"Customer",1992,2
680,"2021-01-01 11:22:44.7840","2021-01-01 11:34:05.7680",486,"Broadway & W 29 St",40.7462009,-73.98855723,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,33985,"Customer",1969,0
565,"2021-01-01 11:22:46.9320","2021-01-01 11:32:12.1070",3080,"S 4 St & Rodney St",40.70934,-73.95608,3900,"Morgan Ave & Lombardy St",40.72226,-73.93889,47271,"Customer",1975,1
776,"2021-01-01 11:23:01.8190","2021-01-01 11:35:57.9290",479,"9 Ave & W 45 St",40.76019252,-73.9912551,490,"8 Ave & W 33 St",40.751551,-73.993934,49816,"Subscriber",1993,2
2239,"2021-01-01 11:23:02.2660","2021-01-01 12:00:21.9620",3057,"Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,3340,"Wolcott St & Dwight St",40.6753274,-74.0100698,45076,"Subscriber",1989,1
894,"2021-01-01 11:23:04.0910","2021-01-01 11:37:58.1000",250,"Lafayette St & Jersey St",40.72456089,-73.99565293,3813,"W 20 St & 10 Ave",40.745686,-74.005141,45709,"Customer",1969,0
97,"2021-01-01 11:23:05.7100","2021-01-01 11:24:43.0600",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,363,"West Thames St",40.70834698,-74.01713445,32503,"Subscriber",1969,2
1766,"2021-01-01 11:23:12.5360","2021-01-01 11:52:38.9930",4309,"18 St & 27 Ave",40.772768286288304,-73.92743647098541,3375,"3 Ave & E 72 St",40.7699426,-73.96060712,35784,"Subscriber",1987,1
255,"2021-01-01 11:23:13.5380","2021-01-01 11:27:29.0280",4179,"Freeman St & Southern Blvd",40.830051,-73.892103,4162,"Southern Blvd & E 172 St",40.834124,-73.88955,44888,"Subscriber",1977,1
78,"2021-01-01 11:23:13.6150","2021-01-01 11:24:32.1730",335,"Washington Pl & Broadway",40.72903917,-73.99404649,335,"Washington Pl & Broadway",40.72903917,-73.99404649,41274,"Subscriber",1972,2
740,"2021-01-01 11:23:21.7480","2021-01-01 11:35:41.8760",3735,"W 30 St & 10 Ave",40.752694,-74.002353,457,"Broadway & W 58 St",40.76695317,-73.98169333,39719,"Customer",1996,1
147,"2021-01-01 11:23:23.6570","2021-01-01 11:25:51.3960",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3799,"6 Ave & W 34 St",40.74964,-73.98805,27997,"Subscriber",1938,2
91,"2021-01-01 11:23:25.2540","2021-01-01 11:24:57.1050",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,363,"West Thames St",40.70834698,-74.01713445,33570,"Subscriber",1946,1
1746,"2021-01-01 11:23:25.7090","2021-01-01 11:52:32.3970",3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,48285,"Customer",1969,0
1269,"2021-01-01 11:23:26.1700","2021-01-01 11:44:35.2870",3381,"3 St & Hoyt St",40.6777287,-73.99364123,3373,"3 St & 3 Ave",40.6750705,-73.98775226,42711,"Customer",1996,2
108,"2021-01-01 11:23:30.2200","2021-01-01 11:25:19.1470",3516,"31 St & Astoria Blvd",40.7699176,-73.9184057,3517,"31 St & Hoyt Ave N",40.7711528,-73.9170074,29754,"Subscriber",1999,0
336,"2021-01-01 11:23:31.6410","2021-01-01 11:29:08.4230",391,"Clark St & Henry St",40.69760127,-73.99344559,3311,"Columbia St & Kane St",40.68763155,-74.0016256,47944,"Subscriber",1964,1
1667,"2021-01-01 11:23:32.1090","2021-01-01 11:51:19.9160",3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,47966,"Customer",1969,0
1143,"2021-01-01 11:23:36.0500","2021-01-01 11:42:39.9330",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,28815,"Subscriber",1990,1
920,"2021-01-01 11:23:37.2760","2021-01-01 11:38:58.0680",502,"Henry St & Grand St",40.714211,-73.981095,309,"Murray St & West St",40.7149787,-74.013012,49009,"Subscriber",1964,1
489,"2021-01-01 11:23:44.4690","2021-01-01 11:31:54.3450",442,"W 27 St & 7 Ave",40.746647,-73.993915,4232,"6 Ave & W 45 St",40.756951,-73.982631,48424,"Subscriber",1955,1
2447,"2021-01-01 11:23:46.6890","2021-01-01 12:04:34.3040",3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,44210,"Subscriber",1965,2
1065,"2021-01-01 11:23:47.1240","2021-01-01 11:41:32.6410",3812,"University Pl & E 14 St",40.734814,-73.992085,4232,"6 Ave & W 45 St",40.756951,-73.982631,40633,"Subscriber",1957,2
574,"2021-01-01 11:23:52.3060","2021-01-01 11:33:27.2200",402,"Broadway & E 22 St",40.7403432,-73.98955109,346,"Bank St & Hudson St",40.73652889,-74.00618026,48154,"Subscriber",1957,1
146,"2021-01-01 11:23:54.7360","2021-01-01 11:26:21.3000",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3799,"6 Ave & W 34 St",40.74964,-73.98805,25312,"Subscriber",1964,0
671,"2021-01-01 11:23:55.2920","2021-01-01 11:35:06.5940",3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,46790,"Subscriber",1973,2
413,"2021-01-01 11:23:55.6150","2021-01-01 11:30:49.0590",3100,"Nassau Ave & Newell St",40.724812564400175,-73.94752621650696,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,48637,"Subscriber",1959,1
128,"2021-01-01 11:23:55.9320","2021-01-01 11:26:04.0570",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,3744,"1 Ave & E 5 St",40.725864,-73.986389,46496,"Subscriber",1957,1
2011,"2021-01-01 11:23:56.1460","2021-01-01 11:57:27.6330",3831,"Broadway & Hancock St",40.68663,-73.9168,3477,"39 St & 2 Ave",40.65539977447831,-74.01062786579132,36431,"Customer",1969,0
2351,"2021-01-01 11:23:58.0750","2021-01-01 12:03:10.0410",3328,"W 100 St & Manhattan Ave",40.795,-73.9645,3528,"Steinway St & 23 Ave",40.7713937,-73.9077436,44211,"Subscriber",1974,1
135,"2021-01-01 11:24:00.1140","2021-01-01 11:26:15.1770",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,3744,"1 Ave & E 5 St",40.725864,-73.986389,46577,"Subscriber",1982,1
150,"2021-01-01 11:24:08.0160","2021-01-01 11:26:38.9330",331,"Pike St & Monroe St",40.71173107,-73.99193043,331,"Pike St & Monroe St",40.71173107,-73.99193043,46920,"Customer",1969,0
192,"2021-01-01 11:24:13.3960","2021-01-01 11:27:26.2920",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,45003,"Subscriber",1955,1
783,"2021-01-01 11:24:14.1090","2021-01-01 11:37:18.0350",3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,36637,"Subscriber",1986,2
583,"2021-01-01 11:24:17.2210","2021-01-01 11:34:00.5200",478,"11 Ave & W 41 St",40.76030096,-73.99884222,4120,"E 39 St & Lexington Ave",40.749498546025194,-73.97729203113158,47512,"Subscriber",1991,1
1124,"2021-01-01 11:24:17.8760","2021-01-01 11:43:01.9740",217,"Old Fulton St",40.70277159,-73.99383605,3377,"Carroll St & Bond St",40.6786115,-73.99037292,46454,"Subscriber",1970,1
2007,"2021-01-01 11:24:23.0980","2021-01-01 11:57:50.4240",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3137,"5 Ave & E 72 St",40.77282817,-73.96685276,49827,"Subscriber",1991,1
5283,"2021-01-01 11:24:24.8130","2021-01-01 12:52:28.6720",3321,"Clinton St & Union St",40.6831164,-73.99785267,3321,"Clinton St & Union St",40.6831164,-73.99785267,34119,"Subscriber",1976,2
1107,"2021-01-01 11:24:25.0660","2021-01-01 11:42:52.5360",317,"E 6 St & Avenue B",40.72453734,-73.98185424,490,"8 Ave & W 33 St",40.751551,-73.993934,34140,"Subscriber",1995,1
161,"2021-01-01 11:24:26.0890","2021-01-01 11:27:08.0860",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,4236,"W 54 St & 11 Ave",40.768333,-73.992573,48456,"Subscriber",1989,1
359,"2021-01-01 11:24:28.8130","2021-01-01 11:30:27.8820",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,48900,"Subscriber",1989,0
637,"2021-01-01 11:24:33.5490","2021-01-01 11:35:11.2070",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,48272,"Subscriber",1984,1
712,"2021-01-01 11:24:38.3700","2021-01-01 11:36:31.0480",3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,47272,"Subscriber",1985,1
591,"2021-01-01 11:24:40.7600","2021-01-01 11:34:31.8160",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,545,"E 23 St & 1 Ave",40.736502,-73.97809472,46885,"Subscriber",1943,1
643,"2021-01-01 11:24:44.4720","2021-01-01 11:35:27.8840",3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,28239,"Customer",1985,2
4920,"2021-01-01 11:24:50.8280","2021-01-01 12:46:51.0440",3812,"University Pl & E 14 St",40.734814,-73.992085,285,"Broadway & E 14 St",40.73454567,-73.99074142,37364,"Subscriber",1988,1
619,"2021-01-01 11:24:51.8830","2021-01-01 11:35:11.4970",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,471,"Grand St & Havemeyer St",40.71286844,-73.95698119,48067,"Subscriber",1989,1
240,"2021-01-01 11:24:51.9250","2021-01-01 11:28:52.0570",447,"8 Ave & W 52 St",40.76370739,-73.9851615,4058,"Madison Av & E 51 St",40.75863,-73.97513,31984,"Subscriber",1968,1
433,"2021-01-01 11:24:55.0030","2021-01-01 11:32:08.3170",3321,"Clinton St & Union St",40.6831164,-73.99785267,398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,46127,"Subscriber",1976,2
176,"2021-01-01 11:24:55.6500","2021-01-01 11:27:52.6340",3745,"36 Ave & 31 St",40.75651272984955,-73.92957486212252,3564,"21 St & 36 Ave",40.7601853,-73.9362726,49786,"Subscriber",1997,1
1217,"2021-01-01 11:24:57.1650","2021-01-01 11:45:14.4420",3927,"Lenox Ave & W 133 St",40.81296,-73.941878,3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,49907,"Subscriber",1978,2
1878,"2021-01-01 11:25:01.9900","2021-01-01 11:56:20.7290",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,44930,"Subscriber",1970,2
1808,"2021-01-01 11:25:02.2800","2021-01-01 11:55:10.7620",3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,383,"Greenwich Ave & Charles St",40.735238,-74.000271,33774,"Subscriber",1969,1
137,"2021-01-01 11:25:03.7760","2021-01-01 11:27:21.6680",412,"Forsyth St & Canal St",40.7158155,-73.99422366,3738,"Delancey St & Eldridge St",40.719383,-73.991479,44731,"Subscriber",1991,2
95,"2021-01-01 11:25:06.6110","2021-01-01 11:26:41.7160",363,"West Thames St",40.70834698,-74.01713445,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,32503,"Subscriber",1969,2
1147,"2021-01-01 11:25:10.6280","2021-01-01 11:44:18.3260",3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,47442,"Customer",1983,1
1045,"2021-01-01 11:25:11.2270","2021-01-01 11:42:36.2720",212,"W 16 St & The High Line",40.74334935,-74.00681753,361,"Allen St & Hester St",40.71605866,-73.99190759,47120,"Subscriber",1945,2
2948,"2021-01-01 11:25:13.5920","2021-01-01 12:14:22.0310",331,"Pike St & Monroe St",40.71173107,-73.99193043,3159,"W 67 St & Broadway",40.77492513,-73.98266566,47452,"Customer",1990,2
65,"2021-01-01 11:25:14.2240","2021-01-01 11:26:20.0280",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,37593,"Subscriber",1990,2
2303,"2021-01-01 11:25:15.3140","2021-01-01 12:03:38.4460",3783,"Cliff St & Fulton St",40.70838,-74.00495,3820,"Willoughby Ave & Myrtle Ave",40.69757,-73.93098,36627,"Subscriber",1990,1
331,"2021-01-01 11:25:16.7650","2021-01-01 11:30:48.0170",412,"Forsyth St & Canal St",40.7158155,-73.99422366,251,"Mott St & Prince St",40.72317958,-73.99480012,30996,"Subscriber",1990,1
617,"2021-01-01 11:25:19.1520","2021-01-01 11:35:37.1200",509,"9 Ave & W 22 St",40.7454973,-74.00197139,472,"E 32 St & Park Ave",40.7457121,-73.98194829,33065,"Subscriber",1997,2
370,"2021-01-01 11:25:24.0630","2021-01-01 11:31:34.7490",4004,"Edgecombe Ave & W 141 St",40.820681,-73.945144,3649,"W 129 St & Convent Ave",40.814394437915816,-73.95324736833572,39802,"Subscriber",1978,1
311,"2021-01-01 11:25:24.2960","2021-01-01 11:30:35.9000",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,251,"Mott St & Prince St",40.72317958,-73.99480012,49935,"Subscriber",1970,1
3309,"2021-01-01 11:25:24.8840","2021-01-01 12:20:33.8920",2000,"Front St & Washington St",40.70255088,-73.98940236,2000,"Front St & Washington St",40.70255088,-73.98940236,37850,"Subscriber",1969,1
81,"2021-01-01 11:25:25.8300","2021-01-01 11:26:47.6240",363,"West Thames St",40.70834698,-74.01713445,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,33570,"Subscriber",1946,1
67,"2021-01-01 11:25:25.8430","2021-01-01 11:26:32.8890",2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,47435,"Subscriber",1983,1
137,"2021-01-01 11:25:28.3170","2021-01-01 11:27:46.1850",3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,42543,"Subscriber",1970,1
1535,"2021-01-01 11:25:29.7610","2021-01-01 11:51:05.5270",3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,3331,"Riverside Dr & W 104 St",40.8013434,-73.9711457439,32546,"Subscriber",1938,2
90,"2021-01-01 11:25:31.3350","2021-01-01 11:27:01.5470",335,"Washington Pl & Broadway",40.72903917,-73.99404649,335,"Washington Pl & Broadway",40.72903917,-73.99404649,32295,"Subscriber",1972,2
520,"2021-01-01 11:25:33.8330","2021-01-01 11:34:14.7560",505,"6 Ave & W 33 St",40.74901271,-73.98848395,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,49520,"Subscriber",1986,2
257,"2021-01-01 11:25:35.2300","2021-01-01 11:29:52.5190",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,422,"W 59 St & 10 Ave",40.770513,-73.988038,45915,"Subscriber",1990,1
1723,"2021-01-01 11:25:42.5650","2021-01-01 11:54:26.2700",3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,502,"Henry St & Grand St",40.714211,-73.981095,48040,"Subscriber",1981,1
1115,"2021-01-01 11:25:49.0740","2021-01-01 11:44:25.0600",3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,48182,"Customer",1979,2
188,"2021-01-01 11:25:52.2890","2021-01-01 11:29:00.5290",3362,"Madison Ave & E 82 St",40.7781314,-73.96069399,3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,36577,"Subscriber",1970,1
291,"2021-01-01 11:25:52.7290","2021-01-01 11:30:44.3250",3137,"5 Ave & E 72 St",40.77282817,-73.96685276,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,36498,"Subscriber",1992,1
387,"2021-01-01 11:25:54.0760","2021-01-01 11:32:21.9560",251,"Mott St & Prince St",40.72317958,-73.99480012,408,"Market St & Cherry St",40.71076228,-73.99400398,50035,"Subscriber",1994,1
777,"2021-01-01 11:25:54.4590","2021-01-01 11:38:51.6230",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,4232,"6 Ave & W 45 St",40.756951,-73.982631,47638,"Subscriber",1988,2
195,"2021-01-01 11:25:55.3190","2021-01-01 11:29:11.0240",3604,"Rogers Ave & Sterling St",40.6630619,-73.9538746,4117,"Sullivan Pl & Franklin Ave",40.66407983678161,-73.96025128666679,37197,"Subscriber",1993,1
1057,"2021-01-01 11:25:56.2480","2021-01-01 11:43:33.9400",457,"Broadway & W 58 St",40.76695317,-73.98169333,472,"E 32 St & Park Ave",40.7457121,-73.98194829,47848,"Customer",1969,0
1350,"2021-01-01 11:26:00.3580","2021-01-01 11:48:31.0360",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,3799,"6 Ave & W 34 St",40.74964,-73.98805,47382,"Subscriber",1994,0
1090,"2021-01-01 11:26:02.8750","2021-01-01 11:44:13.2820",4121,"1 Ave & E 39 St",40.74714,-73.97113,3740,"W Broadway & W Houston St",40.726378,-74.000472,41533,"Subscriber",1995,2
2672,"2021-01-01 11:26:03.3340","2021-01-01 12:10:35.7590",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,28562,"Subscriber",1992,1
790,"2021-01-01 11:26:10.7530","2021-01-01 11:39:21.1190",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,3699,"W 50 St & 9 Ave",40.763604677958625,-73.98917958140373,35806,"Subscriber",1963,1
117,"2021-01-01 11:26:12.4380","2021-01-01 11:28:09.9190",3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,285,"Broadway & E 14 St",40.73454567,-73.99074142,32477,"Subscriber",1970,1
1182,"2021-01-01 11:26:15.5180","2021-01-01 11:45:57.6990",4121,"1 Ave & E 39 St",40.74714,-73.97113,3467,"W Broadway & Spring St",40.72494672359416,-74.00165855884552,46903,"Subscriber",1995,1
102,"2021-01-01 11:26:15.9930","2021-01-01 11:27:58.8770",3744,"1 Ave & E 5 St",40.725864,-73.986389,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,46496,"Subscriber",1957,1
111,"2021-01-01 11:26:16.5910","2021-01-01 11:28:08.0120",3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,285,"Broadway & E 14 St",40.73454567,-73.99074142,40122,"Subscriber",1970,2
1331,"2021-01-01 11:26:20.3800","2021-01-01 11:48:31.5760",525,"W 34 St & 11 Ave",40.75594159,-74.0021163,3799,"6 Ave & W 34 St",40.74964,-73.98805,37429,"Customer",1969,0
1781,"2021-01-01 11:26:24.2220","2021-01-01 11:56:05.2830",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,464,"E 56 St & 3 Ave",40.75934501,-73.96759673,45667,"Customer",1969,0
1771,"2021-01-01 11:26:25.5470","2021-01-01 11:55:56.7690",267,"Broadway & W 36 St",40.75097711,-73.98765428,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,43744,"Subscriber",1986,1
